year,geo_id,state,county,hbi,margin-pct-pt-chg,shift_direction
2024,22051,Louisiana,"Jefferson Parish, LA",52.65127,1.867520022,shift R
2024,22055,Louisiana,"Lafayette Parish, LA",71.29279,2.689663301,shift R
2024,22057,Louisiana,"Lafourche Parish, LA",63.37376,1.81463074,shift R
2024,22071,Louisiana,"Orleans Parish, LA",46.572,1.145465311,shift R
2024,22075,Louisiana,"Plaquemines Parish, LA",46.17639,1.709794281,shift R
2024,22079,Louisiana,"Rapides Parish, LA",47.48098,4.711435419,shift R
2024,22087,Louisiana,"St. Bernard Parish, LA",55.19969,0.8095325157,shift R
2024,22089,Louisiana,"St. Charles Parish, LA",45.56441,2.772179146,shift R
2024,22095,Louisiana,"St. John the Baptist Parish, LA",49.5851,-0.9381812945,shift D
2024,22097,Louisiana,"St. Landry Parish, LA",60.20662,4.749291356,shift R
2024,22101,Louisiana,"St. Mary Parish, LA",54.55889,2.73233034,shift R
2024,22103,Louisiana,"St. Tammany Parish, LA",61.98143,-0.4026579582,shift D
2024,22105,Louisiana,"Tangipahoa Parish, LA",61.33441,4.598523858,shift R
2024,22109,Louisiana,"Terrebonne Parish, LA",53.26439,1.768169115,shift R
2024,22117,Louisiana,"Washington Parish, LA",51.22619,2.686611068,shift R
2024,23001,Maine,"Androscoggin County, ME",79.5505,3.070845082,shift R
2024,23003,Maine,"Aroostook County, ME",57.59668,6.009314289,shift R
2024,23005,Maine,"Cumberland County, ME",78.74304,2.294289071,shift R
2024,23007,Maine,"Franklin County, ME",73.62839,5.982053626,shift R
2024,23009,Maine,"Hancock County, ME",76.99757,1.748756696,shift R
2024,23011,Maine,"Kennebec County, ME",77.21629,2.361087535,shift R
2024,23013,Maine,"Knox County, ME",74.71931,1.386837045,shift R
2024,23015,Maine,"Lincoln County, ME",73.93746,-1.57470338,shift D
2024,23017,Maine,"Oxford County, ME",76.52902,3.605547609,shift R
2024,23019,Maine,"Penobscot County, ME",71.9267,2.968156052,shift R
2024,23021,Maine,"Piscataquis County, ME",62.55458,2.320743469,shift R
2024,23023,Maine,"Sagadahoc County, ME",76.73836,-0.3991421848,shift D
2024,23025,Maine,"Somerset County, ME",64.89175,4.909980972,shift R
2024,23027,Maine,"Waldo County, ME",71.47244,0.8879776888,shift R
2024,23029,Maine,"Washington County, ME",67.95377,4.274584837,shift R
2024,23031,Maine,"York County, ME",79.75411,4.70100966,shift R
2024,24001,Maryland,"Allegany County, MD",53.45252,-0.04430068186,shift D
2024,24003,Maryland,"Anne Arundel County, MD",75.05141,-1.731146023,shift D
2024,24005,Maryland,"Baltimore County, MD",75.34542,-1.698009412,shift D
2024,24009,Maryland,"Calvert County, MD",66.89342,5.453204981,shift R
2024,24011,Maryland,"Caroline County, MD",64.14154,3.47463797,shift R
2024,24013,Maryland,"Carroll County, MD",73.85904,0.78677773,shift R
2024,24015,Maryland,"Cecil County, MD",77.81229,4.770992746,shift R
2024,24017,Maryland,"Charles County, MD",70.37824,-0.8741779782,shift D
2024,24019,Maryland,"Dorchester County, MD",65.58698,-3.940777179,shift D
2024,24021,Maryland,"Frederick County, MD",73.298,0.331930787,shift R
2024,24023,Maryland,"Garrett County, MD",68.1401,-2.911691723,shift D
2024,24025,Maryland,"Harford County, MD",68.5378,0.3893815193,shift R
2024,24027,Maryland,"Howard County, MD",72.70916,2.797059061,shift R
2024,24029,Maryland,"Kent County, MD",66.44011,4.379812436,shift R
2024,24031,Maryland,"Montgomery County, MD",72.19154,5.995384915,shift R
2024,24033,Maryland,"Prince George's County, MD",74.95558,5.567570844,shift R
2024,24035,Maryland,"Queen Anne's County, MD",74.7299,0.4020070202,shift R
2024,24037,Maryland,"St. Mary's County, MD",66.30263,2.907997861,shift R
2024,24041,Maryland,"Talbot County, MD",72.61589,0.7214066806,shift R
2024,24043,Maryland,"Washington County, MD",67.64458,1.225486977,shift R
2024,24510,Maryland,"Baltimore city, MD",65.581,4.153127832,shift R
2024,25001,Massachusetts,"Barnstable County, MA",84.3908,4.432025107,shift R
2024,25003,Massachusetts,"Berkshire County, MA",74.79478,9.175594873,shift R
2024,25005,Massachusetts,"Bristol County, MA",82.36331,11.81746648,shift R
2024,25007,Massachusetts,"Dukes County, MA",70.57023,4.364858711,shift R
2024,25009,Massachusetts,"Essex County, MA",78.10307,9.617733469,shift R
2024,25013,Massachusetts,"Hampden County, MA",82.4,9.877565169,shift R
2024,25017,Massachusetts,"Middlesex County, MA",73.79308,6.948509834,shift R
2024,25021,Massachusetts,"Norfolk County, MA",76.02161,8.658146545,shift R
2024,25023,Massachusetts,"Plymouth County, MA",82.01646,3.65145659,shift R
2024,25025,Massachusetts,"Suffolk County, MA",64.25739,12.4979556,shift R
2024,25027,Massachusetts,"Worcester County, MA",78.1642,8.333416657,shift R
2024,26005,Michigan,"Allegan County, MI",70.97374,3.431829022,shift R
2024,26007,Michigan,"Alpena County, MI",68.35511,1.015387985,shift R
2024,26015,Michigan,"Barry County, MI",72.07651,1.782831996,shift R
2024,26017,Michigan,"Bay County, MI",64.51912,3.718093502,shift R
2024,26021,Michigan,"Berrien County, MI",68.19432,0.5134993962,shift R
2024,26023,Michigan,"Branch County, MI",61.16338,3.82446153,shift R
2024,26025,Michigan,"Calhoun County, MI",62.74235,2.625171967,shift R
2024,26027,Michigan,"Cass County, MI",64.55489,5.02605646,shift R
2024,26031,Michigan,"Cheboygan County, MI",67.32877,1.170492163,shift R
2024,26033,Michigan,"Chippewa County, MI",54.39914,1.410657095,shift R
2024,26035,Michigan,"Clare County, MI",63.20126,2.732692982,shift R
2024,26037,Michigan,"Clinton County, MI",69.51992,2.088795644,shift R
2024,26041,Michigan,"Delta County, MI",64.80416,3.878494513,shift R
2024,26045,Michigan,"Eaton County, MI",68.83849,2.377163068,shift R
2024,26049,Michigan,"Genesee County, MI",58.2314,5.185755583,shift R
2024,26053,Michigan,"Gogebic County, MI",51.42722,4.650689103,shift R
2024,26055,Michigan,"Grand Traverse County, MI",75.35305,-1.298223968,shift D
2024,26057,Michigan,"Gratiot County, MI",60.70141,3.037182189,shift R
2024,26059,Michigan,"Hillsdale County, MI",59.01333,3.481564984,shift R
2024,26061,Michigan,"Houghton County, MI",58.99848,2.912959355,shift R
2024,26065,Michigan,"Ingham County, MI",65.7463,2.542634686,shift R
2024,26067,Michigan,"Ionia County, MI",62.44843,1.567898795,shift R
2024,26073,Michigan,"Isabella County, MI",68.74631,4.950409869,shift R
2024,26075,Michigan,"Jackson County, MI",63.21055,2.291700615,shift R
2024,26077,Michigan,"Kalamazoo County, MI",66.35541,1.045637639,shift R
2024,26081,Michigan,"Kent County, MI",76.58874,0.61848741,shift R
2024,26085,Michigan,"Lake County, MI",59.83,5.954786105,shift R
2024,26087,Michigan,"Lapeer County, MI",67.60873,2.943488848,shift R
2024,26091,Michigan,"Lenawee County, MI",61.72412,3.14244024,shift R
2024,26093,Michigan,"Livingston County, MI",71.64344,1.288212176,shift R
2024,26099,Michigan,"Macomb County, MI",66.14542,5.818912749,shift R
2024,26101,Michigan,"Manistee County, MI",63.7882,0.8087457827,shift R
2024,26103,Michigan,"Marquette County, MI",69.88871,2.403146891,shift R
2024,26105,Michigan,"Mason County, MI",63.68289,1.606548887,shift R
2024,26115,Michigan,"Monroe County, MI",69.71215,4.4729983,shift R
2024,26117,Michigan,"Montcalm County, MI",63.17427,1.249927422,shift R
2024,26121,Michigan,"Muskegon County, MI",68.78784,2.710747108,shift R
2024,26123,Michigan,"Newaygo County, MI",71.15288,2.295093993,shift R
2024,26125,Michigan,"Oakland County, MI",67.31765,3.458315274,shift R
2024,26127,Michigan,"Oceana County, MI",66.604,1.958211279,shift R
2024,26139,Michigan,"Ottawa County, MI",75.48515,-1.297526187,shift D
2024,26145,Michigan,"Saginaw County, MI",58.00575,3.571796723,shift R
2024,26147,Michigan,"St. Clair County, MI",67.23559,4.393459492,shift R
2024,26149,Michigan,"St. Joseph County, MI",64.34955,2.222255761,shift R
2024,26151,Michigan,"Sanilac County, MI",57.42265,2.0912869,shift R
2024,26155,Michigan,"Shiawassee County, MI",73.35138,3.197032571,shift R
2024,26157,Michigan,"Tuscola County, MI",55.1389,3.643639225,shift R
2024,26159,Michigan,"Van Buren County, MI",70.78891,2.880763569,shift R
2024,26161,Michigan,"Washtenaw County, MI",72.54412,2.275052773,shift R
2024,26163,Michigan,"Wayne County, MI",56.59408,8.547196063,shift R
2024,26165,Michigan,"Wexford County, MI",65.21247,0.3488131591,shift R
2024,27001,Minnesota,"Aitkin County, MN",67.89842,4.392767229,shift R
2024,27003,Minnesota,"Anoka County, MN",67.63803,2.539612505,shift R
2024,27005,Minnesota,"Becker County, MN",72.79227,3.037590929,shift R
2024,27007,Minnesota,"Beltrami County, MN",62.74197,2.502157115,shift R
2024,27009,Minnesota,"Benton County, MN",65.90601,3.958802929,shift R
2024,27019,Minnesota,"Carver County, MN",66.44976,0.4990217428,shift R
2024,27021,Minnesota,"Cass County, MN",73.51245,4.522079528,shift R
2024,27025,Minnesota,"Chisago County, MN",70.35465,2.121822971,shift R
2024,27035,Minnesota,"Crow Wing County, MN",70.38983,1.641350398,shift R
2024,27037,Minnesota,"Dakota County, MN",62.97743,1.045550483,shift R
2024,27039,Minnesota,"Dodge County, MN",54.77193,1.584084071,shift R
2024,27041,Minnesota,"Douglas County, MN",74.01872,2.243878566,shift R
2024,27045,Minnesota,"Fillmore County, MN",53.39485,2.788383974,shift R
2024,27047,Minnesota,"Freeborn County, MN",54.47856,5.332158454,shift R
2024,27049,Minnesota,"Goodhue County, MN",63.3081,1.557426927,shift R
2024,27053,Minnesota,"Hennepin County, MN",59.86178,0.689625382,shift R
2024,27055,Minnesota,"Houston County, MN",57.71766,3.531463079,shift R
2024,27057,Minnesota,"Hubbard County, MN",64.68572,2.55688439,shift R
2024,27059,Minnesota,"Isanti County, MN",72.71342,2.484913434,shift R
2024,27061,Minnesota,"Itasca County, MN",69.08546,3.311926011,shift R
2024,27065,Minnesota,"Kanabec County, MN",61.76986,4.412228315,shift R
2024,27067,Minnesota,"Kandiyohi County, MN",68.89145,5.290285557,shift R
2024,27079,Minnesota,"Le Sueur County, MN",61.4576,3.170472656,shift R
2024,27085,Minnesota,"McLeod County, MN",62.70855,1.746985599,shift R
2024,27091,Minnesota,"Martin County, MN",54.64903,1.87816997,shift R
2024,27093,Minnesota,"Meeker County, MN",56.06695,2.147221578,shift R
2024,27095,Minnesota,"Mille Lacs County, MN",63.76639,3.025387411,shift R
2024,27097,Minnesota,"Morrison County, MN",65.29174,2.5010308,shift R
2024,27099,Minnesota,"Mower County, MN",59.28603,4.989114477,shift R
2024,27109,Minnesota,"Olmsted County, MN",66.35234,0.09448772337,shift R
2024,27111,Minnesota,"Otter Tail County, MN",69.5538,1.62009733,shift R
2024,27115,Minnesota,"Pine County, MN",62.99993,4.914504601,shift R
2024,27121,Minnesota,"Pope County, MN",58.54434,4.124363636,shift R
2024,27123,Minnesota,"Ramsey County, MN",61.34744,2.190611764,shift R
2024,27129,Minnesota,"Renville County, MN",54.97958,4.833364822,shift R
2024,27131,Minnesota,"Rice County, MN",66.94825,2.339438721,shift R
2024,27139,Minnesota,"Scott County, MN",62.79783,1.837253484,shift R
2024,27141,Minnesota,"Sherburne County, MN",69.39089,2.174471335,shift R
2024,27143,Minnesota,"Sibley County, MN",56.99751,2.245292244,shift R
2024,27145,Minnesota,"Stearns County, MN",67.97731,4.214843739,shift R
2024,27147,Minnesota,"Steele County, MN",63.71341,1.964246208,shift R
2024,27153,Minnesota,"Todd County, MN",55.50722,4.673183596,shift R
2024,27157,Minnesota,"Wabasha County, MN",64.31062,1.748842447,shift R
2024,27159,Minnesota,"Wadena County, MN",59.09853,5.823805831,shift R
2024,27161,Minnesota,"Waseca County, MN",59.89714,2.316377928,shift R
2024,27163,Minnesota,"Washington County, MN",62.4,0.3415444427,shift R
2024,27169,Minnesota,"Winona County, MN",68.12488,5.307169146,shift R
2024,27171,Minnesota,"Wright County, MN",60.19749,3.10551093,shift R
2024,28033,Mississippi,"DeSoto County, MS",73.18239,0.1343762222,shift R
2024,28047,Mississippi,"Harrison County, MS",79.48565,-8.402681323,shift D
2024,28049,Mississippi,"Hinds County, MS",65.34714,-1.497897602,shift D
2024,28059,Mississippi,"Jackson County, MS",77.1306,-5.127224533,shift D
2024,28121,Mississippi,"Rankin County, MS",79.67462,-1.128612923,shift D
2024,29021,Missouri,"Buchanan County, MO",64.24701,3.485124604,shift R
2024,29055,Missouri,"Crawford County, MO",62.82761,1.937113972,shift R
2024,29063,Missouri,"DeKalb County, MO",52.09839,2.783649097,shift R
2024,29071,Missouri,"Franklin County, MO",69.55264,2.237096831,shift R
2024,29073,Missouri,"Gasconade County, MO",56.07342,1.969628106,shift R
2024,29099,Missouri,"Jefferson County, MO",72.77232,2.953696689,shift R
2024,29101,Missouri,"Johnson County, MO",69.68828,2.666584275,shift R
2024,29113,Missouri,"Lincoln County, MO",66.50838,3.356802208,shift R
2024,29139,Missouri,"Montgomery County, MO",52.78753,3.817542105,shift R
2024,29161,Missouri,"Phelps County, MO",67.54322,2.844167495,shift R
2024,29163,Missouri,"Pike County, MO",50.89549,4.082705163,shift R
2024,29169,Missouri,"Pulaski County, MO",75.32162,4.55644603,shift R
2024,29183,Missouri,"St. Charles County, MO",72.92694,-0.5388362629,shift D
2024,29186,Missouri,"Ste. Genevieve County, MO",67.81775,3.693558608,shift R
2024,29187,Missouri,"St. Francois County, MO",69.37309,3.319957069,shift R
2024,29189,Missouri,"St. Louis County, MO",62.95965,0.4582375875,shift R
2024,29217,Missouri,"Vernon County, MO",58.59346,2.385410506,shift R
2024,29219,Missouri,"Warren County, MO",68.68914,3.521770894,shift R
2024,29510,Missouri,"St. Louis city, MO",63.61226,1.432095829,shift R
2024,31025,Nebraska,"Cass County, NE",49.08701,2.186951852,shift R
2024,31053,Nebraska,"Dodge County, NE",54.41898,0.2660694179,shift R
2024,31055,Nebraska,"Douglas County, NE",67.11078,1.233416701,shift R
2024,31109,Nebraska,"Lancaster County, NE",69.46688,3.754119572,shift R
2024,31153,Nebraska,"Sarpy County, NE",63.17917,0.5879601455,shift R
2024,31155,Nebraska,"Saunders County, NE",56.39415,1.004407893,shift R
2024,31177,Nebraska,"Washington County, NE",56.47274,1.600932273,shift R
2024,32001,Nevada,"Churchill County, NV",66.94738,1.269032913,shift R
2024,32003,Nevada,"Clark County, NV",74.16648,7.42250714,shift R
2024,32005,Nevada,"Douglas County, NV",66.34297,3.499238619,shift R
2024,32013,Nevada,"Humboldt County, NV",62.08077,1.444927864,shift R
2024,32019,Nevada,"Lyon County, NV",70.5754,3.503989625,shift R
2024,32023,Nevada,"Nye County, NV",68.93488,2.109654404,shift R
2024,32029,Nevada,"Storey County, NV",56.89111429,3.858309147,shift R
2024,32031,Nevada,"Washoe County, NV",72.70225,3.639511474,shift R
2024,32510,Nevada,"Carson City, NV",70.54081,-0.02284264208,shift D
2024,33001,New Hampshire,"Belknap County, NH",82.83576,2.426686254,shift R
2024,33003,New Hampshire,"Carroll County, NH",74.84345,3.26348211,shift R
2024,33005,New Hampshire,"Cheshire County, NH",76.73752,7.647585317,shift R
2024,33007,New Hampshire,"Coos County, NH",70.98635,7.660155876,shift R
2024,33009,New Hampshire,"Grafton County, NH",76.70487,5.169707643,shift R
2024,33011,New Hampshire,"Hillsborough County, NH",84.82232,4.940796201,shift R
2024,33013,New Hampshire,"Merrimack County, NH",80.44138,4.816030216,shift R
2024,33015,New Hampshire,"Rockingham County, NH",84.92096,4.583429048,shift R
2024,33017,New Hampshire,"Strafford County, NH",81.90886,3.540924793,shift R
2024,33019,New Hampshire,"Sullivan County, NH",77.34291,4.350671214,shift R
2024,34001,New Jersey,"Atlantic County, NJ",81.80656,9.957236066,shift R
2024,34003,New Jersey,"Bergen County, NJ",79.5879,13.63711071,shift R
2024,34005,New Jersey,"Burlington County, NJ",79.45059,3.833854701,shift R
2024,34007,New Jersey,"Camden County, NJ",84.11987,6.349457907,shift R
2024,34009,New Jersey,"Cape May County, NJ",83.69085,3.146680344,shift R
2024,34011,New Jersey,"Cumberland County, NJ",82.6,8.653090253,shift R
2024,34013,New Jersey,"Essex County, NJ",83.70619,10.59343933,shift R
2024,34015,New Jersey,"Gloucester County, NJ",83.20611,4.828333685,shift R
2024,34017,New Jersey,"Hudson County, NJ",78.87879,20.56787272,shift R
2024,34019,New Jersey,"Hunterdon County, NJ",75.81359,3.942338725,shift R
2024,34021,New Jersey,"Mercer County, NJ",76.73892,6.628425637,shift R
2024,34023,New Jersey,"Middlesex County, NJ",78.70902,17.2445791,shift R
2024,34025,New Jersey,"Monmouth County, NJ",85.19824,8.757466295,shift R
2024,34027,New Jersey,"Morris County, NJ",81.06151,12.34263183,shift R
2024,34029,New Jersey,"Ocean County, NJ",87.51251,7.918743829,shift R
2024,34031,New Jersey,"Passaic County, NJ",85.59292,19.6077662,shift R
2024,34033,New Jersey,"Salem County, NJ",77.53735,6.255825122,shift R
2024,34035,New Jersey,"Somerset County, NJ",74.5803,7.985191946,shift R
2024,34037,New Jersey,"Sussex County, NJ",77.03479,5.794808123,shift R
2024,34039,New Jersey,"Union County, NJ",86.79823,14.27225871,shift R
2024,34041,New Jersey,"Warren County, NJ",78.89608,6.801502229,shift R
2024,35013,New Mexico,"Dona Ana County, NM",80.03801,8.577136212,shift R
2024,35028,New Mexico,"Los Alamos County, NM",72.00248,-3.538592528,shift D
2024,35049,New Mexico,"Santa Fe County, NM",73.3618,4.877466833,shift R
2024,36001,New York,"Albany County, NY",70.54915,5.872173152,shift R
2024,36003,New York,"Allegany County, NY",51.66965,4.760864019,shift R
2024,36005,New York,"Bronx County, NY",74.18258,22.03939429,shift R
2024,36009,New York,"Cattaraugus County, NY",65.64581,3.98979565,shift R
